2.783999999999999808e-01 0.000000000000000000e+00 0.000000000000000000e+00 6.999999999999999556e-01
2.681999999999999940e-01 7.071000000000000028e-03 7.071000000000000028e-03 6.999999999999999556e-01
2.580000000000000071e-01 1.413999999999999979e-02 1.413999999999999979e-02 6.999999999999999556e-01
2.477999999999999925e-01 2.120999999999999969e-02 2.120999999999999969e-02 6.999999999999999556e-01
2.378000000000000114e-01 2.827999999999999958e-02 2.827999999999999958e-02 6.999999999999999556e-01
2.278999999999999915e-01 3.534999999999999948e-02 3.534999999999999948e-02 6.999999999999999556e-01
2.182999999999999940e-01 4.241999999999999937e-02 4.241999999999999937e-02 6.999999999999999556e-01
2.089000000000000024e-01 4.948999999999999927e-02 4.948999999999999927e-02 6.999999999999999556e-01
1.996999999999999886e-01 5.657000000000000223e-02 5.657000000000000223e-02 6.999999999999999556e-01
1.907999999999999974e-01 6.364000000000000212e-02 6.364000000000000212e-02 6.999999999999999556e-01
1.822000000000000008e-01 7.070999999999999508e-02 7.070999999999999508e-02 6.999999999999999556e-01
1.738999999999999990e-01 7.778000000000000191e-02 7.778000000000000191e-02 6.999999999999999556e-01
1.658999999999999919e-01 8.484999999999999487e-02 8.484999999999999487e-02 6.999999999999999556e-01
1.580999999999999905e-01 9.192000000000000171e-02 9.192000000000000171e-02 6.999999999999999556e-01
1.506000000000000116e-01 9.898999999999999466e-02 9.898999999999999466e-02 6.999999999999999556e-01
1.433999999999999997e-01 1.060999999999999999e-01 1.060999999999999999e-01 6.999999999999999556e-01
1.363999999999999935e-01 1.131000000000000061e-01 1.131000000000000061e-01 6.999999999999999556e-01
1.297000000000000097e-01 1.202000000000000013e-01 1.202000000000000013e-01 6.999999999999999556e-01
1.232000000000000040e-01 1.272999999999999965e-01 1.272999999999999965e-01 6.999999999999999556e-01
1.170000000000000068e-01 1.343000000000000027e-01 1.343000000000000027e-01 6.999999999999999556e-01
1.108999999999999986e-01 1.413999999999999979e-01 1.413999999999999979e-01 6.999999999999999556e-01
1.050999999999999990e-01 1.484999999999999931e-01 1.484999999999999931e-01 6.999999999999999556e-01
9.954999999999999960e-02 1.555999999999999883e-01 1.555999999999999883e-01 6.999999999999999556e-01
9.415999999999999370e-02 1.625999999999999945e-01 1.625999999999999945e-01 6.999999999999999556e-01
8.895999999999999741e-02 1.696999999999999897e-01 1.696999999999999897e-01 6.999999999999999556e-01
8.394999999999999685e-02 1.768000000000000127e-01 1.768000000000000127e-01 6.999999999999999556e-01
7.911999999999999589e-02 1.837999999999999912e-01 1.837999999999999912e-01 6.999999999999999556e-01
7.446999999999999453e-02 1.908999999999999864e-01 1.908999999999999864e-01 6.998999999999999666e-01
