0.000000000000000000e+00 -3.435000000000000146e-05
7.070700000000000075e-03 -3.219000000000000182e-05
1.414100000000000079e-02 -3.004000000000000038e-05
2.121200000000000169e-02 -2.790999999999999875e-05
2.828299999999999911e-02 -2.578999999999999872e-05
3.535399999999999654e-02 -2.370000000000000009e-05
4.242400000000000337e-02 -2.163999999999999949e-05
4.949499999999999733e-02 -1.961000000000000029e-05
5.656599999999999823e-02 -1.760000000000000090e-05
6.363599999999999812e-02 -1.563000000000000112e-05
7.070700000000000596e-02 -1.369999999999999927e-05
7.777799999999999991e-02 -1.180000000000000052e-05
8.484800000000000675e-02 -9.938000000000000395e-06
9.191900000000000071e-02 -8.115999999999999883e-06
9.898999999999999466e-02 -6.333999999999999834e-06
1.060600000000000015e-01 -4.592000000000000250e-06
1.131299999999999945e-01 -2.892000000000000009e-06
1.202000000000000013e-01 -1.233000000000000096e-06
1.272699999999999942e-01 3.852999999999999892e-07
1.343399999999999872e-01 1.962000000000000019e-06
1.414100000000000079e-01 3.497000000000000146e-06
1.484800000000000009e-01 4.989999999999999658e-06
1.555600000000000038e-01 6.442999999999999976e-06
1.626299999999999968e-01 7.856000000000000678e-06
1.696999999999999897e-01 9.226999999999999918e-06
1.767700000000000105e-01 1.056000000000000054e-05
1.838400000000000034e-01 1.185000000000000005e-05
1.909099999999999964e-01 1.309999999999999994e-05
1.979799999999999893e-01 1.431000000000000021e-05
2.050500000000000100e-01 1.548000000000000087e-05
2.121200000000000030e-01 1.660999999999999852e-05
2.191899999999999959e-01 1.769999999999999994e-05
2.262599999999999889e-01 1.874000000000000015e-05
2.333300000000000096e-01 1.974000000000000074e-05
2.404000000000000026e-01 2.069999999999999832e-05
2.474699999999999955e-01 2.161000000000000147e-05
2.545499999999999985e-01 2.248000000000000161e-05
2.616200000000000192e-01 2.328999999999999894e-05
2.686899999999999844e-01 2.406000000000000003e-05
2.757600000000000051e-01 2.476000000000000011e-05
2.828300000000000258e-01 2.540999999999999897e-05
2.898999999999999910e-01 2.599000000000000019e-05
2.969700000000000117e-01 2.650000000000000039e-05
3.040399999999999769e-01 2.691999999999999976e-05
3.111099999999999977e-01 2.724000000000000008e-05
3.181800000000000184e-01 2.742999999999999996e-05
3.252499999999999836e-01 2.746000000000000136e-05
3.323200000000000043e-01 2.724000000000000008e-05
3.393900000000000250e-01 2.661999999999999924e-05
3.464599999999999902e-01 2.508999999999999864e-05
3.535400000000000209e-01 1.989000000000000100e-05
3.606099999999999861e-01 5.200999999999999840e-06
3.676800000000000068e-01 5.353999999999999900e-07
3.747500000000000275e-01 -6.489000000000000468e-07
3.818199999999999927e-01 -1.325000000000000019e-06
3.888900000000000134e-01 -1.836000000000000082e-06
3.959599999999999786e-01 -2.273000000000000091e-06
4.030299999999999994e-01 -2.674999999999999800e-06
4.101000000000000201e-01 -3.057000000000000123e-06
4.171699999999999853e-01 -3.429000000000000119e-06
4.242400000000000060e-01 -3.795000000000000088e-06
4.313100000000000267e-01 -4.157999999999999831e-06
4.383799999999999919e-01 -4.519000000000000271e-06
4.454500000000000126e-01 -4.877999999999999714e-06
4.525299999999999878e-01 -5.234000000000000201e-06
4.596000000000000085e-01 -5.586000000000000389e-06
4.666699999999999737e-01 -5.930999999999999627e-06
4.737399999999999944e-01 -6.267999999999999958e-06
4.808100000000000152e-01 -6.591999999999999736e-06
4.878799999999999804e-01 -6.900999999999999657e-06
4.949500000000000011e-01 -7.191999999999999920e-06
5.020200000000000218e-01 -7.461000000000000225e-06
5.090900000000000425e-01 -7.703999999999999423e-06
5.161599999999999522e-01 -7.917000000000000602e-06
5.232299999999999729e-01 -8.097999999999999377e-06
5.302999999999999936e-01 -8.242000000000000031e-06
5.373700000000000143e-01 -8.348000000000000372e-06
5.444400000000000350e-01 -8.413999999999999401e-06
5.515200000000000102e-01 -8.437000000000000706e-06
5.585900000000000309e-01 -8.416000000000000398e-06
5.656600000000000517e-01 -8.352999999999999477e-06
5.727299999999999613e-01 -8.246000000000000332e-06
5.797999999999999821e-01 -8.094999999999999575e-06
5.868700000000000028e-01 -7.901999999999999899e-06
5.939400000000000235e-01 -7.668000000000000106e-06
6.010100000000000442e-01 -7.393000000000000198e-06
6.080799999999999539e-01 -7.077999999999999826e-06
6.151499999999999746e-01 -6.724999999999999987e-06
6.222199999999999953e-01 -6.335000000000000333e-06
6.292900000000000160e-01 -5.908000000000000016e-06
6.363600000000000367e-01 -5.448000000000000185e-06
6.434299999999999464e-01 -4.954000000000000341e-06
6.505100000000000326e-01 -4.427999999999999787e-06
6.575800000000000534e-01 -3.873000000000000018e-06
6.646499999999999631e-01 -3.289000000000000189e-06
6.717199999999999838e-01 -2.679000000000000100e-06
6.787900000000000045e-01 -2.043000000000000175e-06
6.858600000000000252e-01 -1.382999999999999930e-06
6.929300000000000459e-01 -7.017999999999999977e-07
6.999999999999999556e-01 4.438000000000000081e-10
