6.236000000000000432e-01 0.000000000000000000e+00 0.000000000000000000e+00 6.999999999999999556e-01
6.223999999999999533e-01 7.071000000000000028e-03 7.071000000000000028e-03 6.999999999999999556e-01
6.211999999999999744e-01 1.413999999999999979e-02 1.413999999999999979e-02 6.999999999999999556e-01
6.198000000000000176e-01 2.120999999999999969e-02 2.120999999999999969e-02 6.999999999999999556e-01
6.185000000000000497e-01 2.827999999999999958e-02 2.827999999999999958e-02 6.999999999999999556e-01
6.169999999999999929e-01 3.534999999999999948e-02 3.534999999999999948e-02 6.999999999999999556e-01
6.153999999999999471e-01 4.241999999999999937e-02 4.241999999999999937e-02 6.999999999999999556e-01
6.138000000000000123e-01 4.948999999999999927e-02 4.948999999999999927e-02 6.999999999999999556e-01
6.119999999999999885e-01 5.657000000000000223e-02 5.657000000000000223e-02 6.999999999999999556e-01
6.100999999999999757e-01 6.364000000000000212e-02 6.364000000000000212e-02 6.999999999999999556e-01
6.079999999999999849e-01 7.070999999999999508e-02 7.070999999999999508e-02 6.999999999999999556e-01
6.058000000000000052e-01 7.778000000000000191e-02 7.778000000000000191e-02 6.999999999999999556e-01
6.034000000000000474e-01 8.484999999999999487e-02 8.484999999999999487e-02 6.999999999999999556e-01
6.008000000000000007e-01 9.192000000000000171e-02 9.192000000000000171e-02 6.999999999999999556e-01
5.978999999999999870e-01 9.898999999999999466e-02 9.898999999999999466e-02 6.999999999999999556e-01
5.947999999999999954e-01 1.060999999999999999e-01 1.060999999999999999e-01 6.999999999999999556e-01
5.913000000000000478e-01 1.131000000000000061e-01 1.131000000000000061e-01 6.999999999999999556e-01
5.875000000000000222e-01 1.202000000000000013e-01 1.202000000000000013e-01 6.999999999999999556e-01
5.832000000000000517e-01 1.272999999999999965e-01 1.272999999999999965e-01 6.999999999999999556e-01
5.783000000000000362e-01 1.343000000000000027e-01 1.343000000000000027e-01 6.999999999999999556e-01
5.726999999999999869e-01 1.413999999999999979e-01 1.413999999999999979e-01 6.999999999999999556e-01
5.663000000000000256e-01 1.484999999999999931e-01 1.484999999999999931e-01 6.999999999999999556e-01
5.588999999999999524e-01 1.555999999999999883e-01 1.555999999999999883e-01 6.999999999999999556e-01
5.500000000000000444e-01 1.625999999999999945e-01 1.625999999999999945e-01 6.999999999999999556e-01
5.392000000000000126e-01 1.696999999999999897e-01 1.696999999999999897e-01 6.999999999999999556e-01
5.260000000000000231e-01 1.768000000000000127e-01 1.768000000000000127e-01 6.999999999999999556e-01
5.092999999999999750e-01 1.837999999999999912e-01 1.837999999999999912e-01 6.999999999999999556e-01
4.877000000000000224e-01 1.908999999999999864e-01 1.908999999999999864e-01 6.998999999999999666e-01
4.598999999999999755e-01 1.980000000000000093e-01 1.980000000000000093e-01 6.998999999999999666e-01
4.248999999999999999e-01 2.051000000000000045e-01 2.051000000000000045e-01 6.998999999999999666e-01
3.846999999999999864e-01 2.121000000000000107e-01 2.121000000000000107e-01 6.998999999999999666e-01
3.438999999999999835e-01 2.192000000000000060e-01 2.192000000000000060e-01 6.997999999999999776e-01
3.064000000000000057e-01 2.263000000000000012e-01 2.263000000000000012e-01 6.997999999999999776e-01
2.733999999999999764e-01 2.333000000000000074e-01 2.333000000000000074e-01 6.996999999999999886e-01
2.447999999999999898e-01 2.404000000000000026e-01 2.404000000000000026e-01 6.995999999999999996e-01
2.197999999999999954e-01 2.474999999999999978e-01 2.474999999999999978e-01 6.995000000000000107e-01
1.976999999999999869e-01 2.545000000000000040e-01 2.545000000000000040e-01 6.993000000000000327e-01
1.779999999999999916e-01 2.615999999999999992e-01 2.615999999999999992e-01 6.991000000000000547e-01
