0.000000000000000000e+00 -9.487999999999999621e-06
7.070700000000000075e-03 -7.977000000000000028e-06
1.414100000000000079e-02 -6.477999999999999641e-06
2.121200000000000169e-02 -4.993999999999999958e-06
2.828299999999999911e-02 -3.529000000000000009e-06
3.535399999999999654e-02 -2.084999999999999943e-06
4.242400000000000337e-02 -6.650999999999999933e-07
4.949499999999999733e-02 7.279999999999999544e-07
5.656599999999999823e-02 2.092000000000000045e-06
6.363599999999999812e-02 3.424999999999999819e-06
7.070700000000000596e-02 4.726000000000000152e-06
7.777799999999999991e-02 5.993000000000000050e-06
8.484800000000000675e-02 7.223999999999999783e-06
9.191900000000000071e-02 8.419000000000000200e-06
9.898999999999999466e-02 9.576999999999999955e-06
1.060600000000000015e-01 1.069999999999999920e-05
1.131299999999999945e-01 1.178000000000000072e-05
1.202000000000000013e-01 1.283000000000000083e-05
1.272699999999999942e-01 1.382999999999999972e-05
1.343399999999999872e-01 1.480000000000000060e-05
1.414100000000000079e-01 1.573999999999999838e-05
1.484800000000000009e-01 1.662999999999999833e-05
1.555600000000000038e-01 1.749999999999999847e-05
1.626299999999999968e-01 1.832000000000000078e-05
1.696999999999999897e-01 1.911000000000000169e-05
1.767700000000000105e-01 1.987000000000000119e-05
1.838400000000000034e-01 2.059999999999999928e-05
1.909099999999999964e-01 2.129000000000000114e-05
1.979799999999999893e-01 2.195999999999999981e-05
2.050500000000000100e-01 2.258999999999999886e-05
2.121200000000000030e-01 2.318999999999999989e-05
2.191899999999999959e-01 2.377000000000000112e-05
2.262599999999999889e-01 2.430999999999999933e-05
2.333300000000000096e-01 2.483000000000000113e-05
2.404000000000000026e-01 2.530999999999999992e-05
2.474699999999999955e-01 2.578000000000000051e-05
2.545499999999999985e-01 2.621000000000000147e-05
2.616200000000000192e-01 2.661000000000000103e-05
2.686899999999999844e-01 2.697999999999999918e-05
2.757600000000000051e-01 2.731999999999999931e-05
2.828300000000000258e-01 2.763000000000000143e-05
2.898999999999999910e-01 2.790000000000000054e-05
2.969700000000000117e-01 2.811000000000000022e-05
3.040399999999999769e-01 2.826999999999999869e-05
3.111099999999999977e-01 2.835999999999999952e-05
3.181800000000000184e-01 2.835000000000000131e-05
3.252499999999999836e-01 2.820000000000000105e-05
3.323200000000000043e-01 2.782999999999999951e-05
3.393900000000000250e-01 2.707000000000000001e-05
3.464599999999999902e-01 2.544000000000000037e-05
3.535400000000000209e-01 2.016000000000000010e-05
3.606099999999999861e-01 5.349999999999999599e-06
3.676800000000000068e-01 8.910999999999999524e-08
3.747500000000000275e-01 -1.661000000000000064e-06
3.818199999999999927e-01 -2.929999999999999899e-06
3.888900000000000134e-01 -4.087000000000000002e-06
3.959599999999999786e-01 -5.210000000000000092e-06
4.030299999999999994e-01 -6.321000000000000128e-06
4.101000000000000201e-01 -7.420000000000000109e-06
4.171699999999999853e-01 -8.499999999999999933e-06
4.242400000000000060e-01 -9.551999999999999348e-06
4.313100000000000267e-01 -1.056000000000000054e-05
4.383799999999999919e-01 -1.150999999999999991e-05
4.454500000000000126e-01 -1.238000000000000005e-05
4.525299999999999878e-01 -1.314999999999999946e-05
4.596000000000000085e-01 -1.380999999999999992e-05
4.666699999999999737e-01 -1.433000000000000002e-05
4.737399999999999944e-01 -1.471999999999999967e-05
4.808100000000000152e-01 -1.499000000000000048e-05
4.878799999999999804e-01 -1.515000000000000064e-05
4.949500000000000011e-01 -1.521999999999999997e-05
5.020200000000000218e-01 -1.521000000000000006e-05
5.090900000000000425e-01 -1.513000000000000083e-05
5.161599999999999522e-01 -1.499000000000000048e-05
5.232299999999999729e-01 -1.480000000000000060e-05
5.302999999999999936e-01 -1.456999999999999941e-05
5.373700000000000143e-01 -1.429000000000000040e-05
5.444400000000000350e-01 -1.397000000000000008e-05
5.515200000000000102e-01 -1.362000000000000004e-05
5.585900000000000309e-01 -1.324000000000000029e-05
5.656600000000000517e-01 -1.281999999999999923e-05
5.727299999999999613e-01 -1.237000000000000015e-05
5.797999999999999821e-01 -1.188999999999999966e-05
5.868700000000000028e-01 -1.138999999999999937e-05
5.939400000000000235e-01 -1.084999999999999946e-05
6.010100000000000442e-01 -1.028999999999999974e-05
6.080799999999999539e-01 -9.701000000000000801e-06
6.151499999999999746e-01 -9.086000000000000760e-06
6.222199999999999953e-01 -8.444999999999999613e-06
6.292900000000000160e-01 -7.780000000000000050e-06
6.363600000000000367e-01 -7.092000000000000031e-06
6.434299999999999464e-01 -6.381000000000000401e-06
6.505100000000000326e-01 -5.647999999999999965e-06
6.575800000000000534e-01 -4.894999999999999720e-06
6.646499999999999631e-01 -4.121999999999999667e-06
6.717199999999999838e-01 -3.329999999999999881e-06
6.787900000000000045e-01 -2.521000000000000088e-06
6.858600000000000252e-01 -1.695999999999999940e-06
6.929300000000000459e-01 -8.551999999999999816e-07
6.999999999999999556e-01 2.775000000000000111e-11
