6.426999999999999380e-02 2.827999999999999958e-01 2.827999999999999958e-01 6.977999999999999758e-01
5.815000000000000030e-02 2.898999999999999910e-01 2.898999999999999910e-01 6.969999999999999529e-01
5.238000000000000295e-02 2.969999999999999862e-01 2.969999999999999862e-01 6.958999999999999631e-01
4.692999999999999949e-02 3.039999999999999925e-01 3.039999999999999925e-01 6.944000000000000172e-01
4.179999999999999688e-02 3.110999999999999877e-01 3.110999999999999877e-01 6.924000000000000155e-01
3.697000000000000286e-02 3.181999999999999829e-01 3.181999999999999829e-01 6.895999999999999908e-01
3.246000000000000274e-02 3.252999999999999781e-01 3.252999999999999781e-01 6.855999999999999872e-01
2.825000000000000080e-02 3.322999999999999843e-01 3.322999999999999843e-01 6.795999999999999819e-01
2.435000000000000012e-02 3.393999999999999795e-01 3.393999999999999795e-01 6.702000000000000179e-01
2.078999999999999945e-02 3.464999999999999747e-01 3.464999999999999747e-01 6.526999999999999469e-01
1.756999999999999881e-02 3.534999999999999809e-01 3.534999999999999809e-01 6.019999999999999796e-01
1.469999999999999953e-02 3.605999999999999761e-01 3.605999999999999761e-01 4.577999999999999847e-01
1.217999999999999985e-02 3.677000000000000268e-01 3.677000000000000268e-01 3.889000000000000234e-01
1.000000000000000021e-02 3.746999999999999775e-01 3.746999999999999775e-01 3.579999999999999849e-01
8.139999999999999666e-03 3.817999999999999727e-01 3.817999999999999727e-01 3.362999999999999878e-01
6.573999999999999982e-03 3.889000000000000234e-01 3.889000000000000234e-01 3.186999999999999833e-01
5.269000000000000246e-03 3.960000000000000187e-01 3.960000000000000187e-01 3.034000000000000030e-01
4.194999999999999944e-03 4.030000000000000249e-01 4.030000000000000249e-01 2.893999999999999906e-01
3.318000000000000203e-03 4.101000000000000201e-01 4.101000000000000201e-01 2.765000000000000235e-01
2.608000000000000075e-03 4.172000000000000153e-01 4.172000000000000153e-01 2.642999999999999794e-01
2.039000000000000014e-03 4.242000000000000215e-01 4.242000000000000215e-01 2.526999999999999802e-01
1.585999999999999953e-03 4.313000000000000167e-01 4.313000000000000167e-01 2.414999999999999925e-01
1.227999999999999925e-03 4.384000000000000119e-01 4.384000000000000119e-01 2.306999999999999884e-01
9.468000000000000287e-04 4.455000000000000071e-01 4.455000000000000071e-01 2.202000000000000068e-01
7.274000000000000084e-04 4.525000000000000133e-01 4.525000000000000133e-01 2.099999999999999922e-01
5.569999999999999864e-04 4.596000000000000085e-01 4.596000000000000085e-01 2.001000000000000001e-01
4.252999999999999836e-04 4.667000000000000037e-01 4.667000000000000037e-01 1.905000000000000027e-01
3.240000000000000150e-04 4.737000000000000099e-01 4.737000000000000099e-01 1.814000000000000057e-01
2.462000000000000213e-04 4.808000000000000052e-01 4.808000000000000052e-01 1.726000000000000034e-01
1.867999999999999869e-04 4.879000000000000004e-01 4.879000000000000004e-01 1.642000000000000126e-01
1.414999999999999971e-04 4.949000000000000066e-01 4.949000000000000066e-01 1.564000000000000112e-01
1.069999999999999988e-04 5.020000000000000018e-01 5.020000000000000018e-01 1.491999999999999993e-01
8.087000000000000330e-05 5.090999999999999970e-01 5.090999999999999970e-01 1.424999999999999878e-01
6.105000000000000671e-05 5.161999999999999922e-01 5.161999999999999922e-01 1.363999999999999935e-01
4.606999999999999767e-05 5.231999999999999984e-01 5.231999999999999984e-01 1.308999999999999886e-01
3.474999999999999763e-05 5.302999999999999936e-01 5.302999999999999936e-01 1.260000000000000009e-01
2.619999999999999987e-05 5.373999999999999888e-01 5.373999999999999888e-01 1.214999999999999969e-01
1.974999999999999895e-05 5.443999999999999950e-01 5.443999999999999950e-01 1.174999999999999933e-01
1.488999999999999974e-05 5.514999999999999902e-01 5.514999999999999902e-01 1.137999999999999984e-01
1.121999999999999930e-05 5.585999999999999854e-01 5.585999999999999854e-01 1.105000000000000010e-01
8.463000000000000118e-06 5.656999999999999806e-01 5.656999999999999806e-01 1.074999999999999983e-01
6.382000000000000052e-06 5.726999999999999869e-01 5.726999999999999869e-01 1.047000000000000014e-01
4.814999999999999639e-06 5.797999999999999821e-01 5.797999999999999821e-01 1.021999999999999992e-01
3.633000000000000199e-06 5.868999999999999773e-01 5.868999999999999773e-01 9.990000000000000269e-02
2.742999999999999826e-06 5.938999999999999835e-01 5.938999999999999835e-01 9.779000000000000192e-02
2.071000000000000161e-06 6.009999999999999787e-01 6.009999999999999787e-01 9.582999999999999852e-02
1.565000000000000051e-06 6.080999999999999739e-01 6.080999999999999739e-01 9.403000000000000247e-02
1.182999999999999939e-06 6.151999999999999691e-01 6.151999999999999691e-01 9.235000000000000153e-02
8.952000000000000222e-07 6.221999999999999753e-01 6.221999999999999753e-01 9.080000000000000571e-02
6.776999999999999870e-07 6.292999999999999705e-01 6.292999999999999705e-01 8.934999999999999887e-02
5.135000000000000387e-07 6.363999999999999657e-01 6.363999999999999657e-01 8.799999999999999489e-02
3.894999999999999871e-07 6.433999999999999719e-01 6.433999999999999719e-01 8.673000000000000154e-02
2.956999999999999810e-07 6.504999999999999671e-01 6.504999999999999671e-01 8.555000000000000104e-02
2.249000000000000088e-07 6.575999999999999623e-01 6.575999999999999623e-01 8.443000000000000504e-02
1.713000000000000053e-07 6.645999999999999686e-01 6.645999999999999686e-01 8.339000000000000579e-02
1.308000000000000066e-07 6.716999999999999638e-01 6.716999999999999638e-01 8.240000000000000102e-02
1.001000000000000030e-07 6.787999999999999590e-01 6.787999999999999590e-01 8.147000000000000075e-02
7.694999999999999752e-08 6.858999999999999542e-01 6.858999999999999542e-01 8.060000000000000497e-02
5.940000000000000250e-08 6.928999999999999604e-01 6.928999999999999604e-01 7.976999999999999369e-02
4.611999999999999873e-08 6.999999999999999556e-01 6.999999999999999556e-01 7.897999999999999465e-02
